NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Details ...	151	0.34089568	1.9416984	0.0	4.3767993E-4	0.002	3614	tags=48%, list=26%, signal=64%	
HALLMARK_COMPLEMENT	HALLMARK_COMPLEMENT	Details ...	155	0.29414022	1.6433431	0.0	0.007875295	0.029	2943	tags=34%, list=21%, signal=42%	
HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	Details ...	157	0.28636086	1.6188416	0.0	0.009990259	0.038	2396	tags=29%, list=17%, signal=35%	
HALLMARK_ANGIOGENESIS	HALLMARK_ANGIOGENESIS	Details ...	23	0.41668987	1.5797545	0.025974026	0.014222335	0.058	3396	tags=61%, list=25%, signal=81%	
HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY	Details ...	161	0.26663646	1.541496	0.0	0.018812856	0.08	2503	tags=30%, list=18%, signal=37%	
HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS	Details ...	181	0.26314494	1.5399033	0.0	0.017767696	0.08	2470	tags=30%, list=18%, signal=36%	
HALLMARK_COAGULATION	HALLMARK_COAGULATION	Details ...	105	0.28331897	1.5185108	0.0054644807	0.019469198	0.091	3360	tags=39%, list=25%, signal=51%	
HALLMARK_MTORC1_SIGNALING	HALLMARK_MTORC1_SIGNALING	Details ...	186	0.2542838	1.5077219	0.007518797	0.019867158	0.097	2635	tags=30%, list=19%, signal=37%	
HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY		160	0.25372353	1.4273419	0.0	0.036279332	0.179	2628	tags=33%, list=19%, signal=41%	
HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE		57	0.29195192	1.4098184	0.02834008	0.040621262	0.208	3821	tags=39%, list=28%, signal=53%	
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION		161	0.24922328	1.3756818	0.016393442	0.054071765	0.274	2602	tags=29%, list=19%, signal=36%	
FRIDMAN_SENESCENCE_UP	FRIDMAN_SENESCENCE_UP		62	0.28057787	1.3594466	0.05263158	0.060581513	0.309	3478	tags=44%, list=25%, signal=58%	
HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE		129	0.23964456	1.3427297	0.013157895	0.06689802	0.347	2661	tags=30%, list=19%, signal=37%	
HALLMARK_PANCREAS_BETA_CELLS	HALLMARK_PANCREAS_BETA_CELLS		32	0.33158275	1.3363417	0.09667674	0.06603193	0.354	1585	tags=28%, list=12%, signal=32%	
HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE		129	0.24662282	1.3198001	0.040935673	0.072194904	0.391	4088	tags=47%, list=30%, signal=66%	
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS		134	0.22212821	1.2268755	0.055214725	0.13584246	0.612	2795	tags=31%, list=20%, signal=39%	
HALLMARK_PROTEIN_SECRETION	HALLMARK_PROTEIN_SECRETION		87	0.23370846	1.2250181	0.09478673	0.13312848	0.619	4494	tags=41%, list=33%, signal=61%	
HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE		171	0.21397205	1.2141808	0.075	0.13912237	0.649	1897	tags=23%, list=14%, signal=27%	
HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS		169	0.20625247	1.1907485	0.10489511	0.16028334	0.718	2382	tags=25%, list=17%, signal=30%	
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION		160	0.18184787	1.0318257	0.33333334	0.44686475	0.98	2384	tags=23%, list=17%, signal=28%	
HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS		66	0.20437631	0.98184013	0.48412699	0.57710034	0.992	2221	tags=21%, list=16%, signal=25%	
HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN		132	0.16924971	0.93420863	0.630303	0.70260894	0.996	3685	tags=33%, list=27%, signal=44%	
HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE		33	0.22273317	0.9189856	0.6084337	0.72410667	0.998	2334	tags=27%, list=17%, signal=33%	
HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING		45	0.19541152	0.8806779	0.6653846	0.7972115	0.999	2872	tags=31%, list=21%, signal=39%	
HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE		88	0.16080268	0.84614754	0.79904306	0.8496759	0.999	2954	tags=26%, list=22%, signal=33%	
HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING		25	0.19822875	0.75514287	0.84713376	0.94225687	1.0	225	tags=8%, list=2%, signal=8%	
