NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_PROTEIN_SECRETION	HALLMARK_PROTEIN_SECRETION		103	0.2941185	1.524812	0.012944984	0.012061108	0.102	6712	tags=42%, list=33%, signal=62%	
FRIDMAN_SENESCENCE_UP	FRIDMAN_SENESCENCE_UP		74	0.31625462	1.519286	0.01775148	0.011879713	0.104	5200	tags=39%, list=26%, signal=52%	
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION		234	0.2608842	1.5182142	0.0	0.011404524	0.104	5284	tags=36%, list=26%, signal=49%	
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS		181	0.26193738	1.4719077	0.003649635	0.01564988	0.146	4638	tags=33%, list=23%, signal=42%	
HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS		234	0.25083408	1.4620754	0.0	0.016482161	0.157	6039	tags=42%, list=30%, signal=59%	
HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE		101	0.28168228	1.4616967	0.006666667	0.015974863	0.158	5993	tags=40%, list=30%, signal=56%	
HALLMARK_COAGULATION	HALLMARK_COAGULATION		162	0.25692627	1.4143726	0.006993007	0.02385281	0.233	4583	tags=31%, list=23%, signal=40%	
HALLMARK_PANCREAS_BETA_CELLS	HALLMARK_PANCREAS_BETA_CELLS		38	0.32493803	1.348351	0.06775068	0.04141845	0.363	3995	tags=34%, list=20%, signal=43%	
HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE		206	0.23188515	1.3257455	0.025	0.0496335	0.435	5993	tags=37%, list=30%, signal=52%	
HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING		121	0.24710141	1.2936323	0.063897766	0.06330366	0.53	5235	tags=33%, list=26%, signal=44%	
HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN		169	0.22905724	1.2742995	0.051903114	0.07197672	0.587	5721	tags=34%, list=28%, signal=47%	
HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE		117	0.24061528	1.2631805	0.051369864	0.07606314	0.619	4564	tags=32%, list=22%, signal=42%	
HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_UP		200	0.21376035	1.233987	0.08058608	0.0942282	0.715	2076	tags=18%, list=10%, signal=19%	
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION		216	0.21231288	1.2229947	0.043137256	0.09971961	0.749	3980	tags=25%, list=20%, signal=30%	
HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS		87	0.20907561	1.0337603	0.42405063	0.40863228	0.998	3479	tags=22%, list=17%, signal=26%	
HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN		197	0.16416763	0.93309534	0.70238096	0.6901997	1.0	2781	tags=18%, list=14%, signal=20%	
HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE		57	0.19915165	0.90663445	0.65667576	0.7510376	1.0	3170	tags=21%, list=16%, signal=25%	
HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING		60	0.19404498	0.89925355	0.65873015	0.7512534	1.0	4443	tags=23%, list=22%, signal=30%	
HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V1		219	0.13337006	0.7778678	0.969697	0.93780756	1.0	4810	tags=25%, list=24%, signal=32%	
