NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_PROTEIN_SECRETION	HALLMARK_PROTEIN_SECRETION		103	0.2941185	1.5131946	0.0029325513	0.0119538875	0.099	6712	tags=42%, list=33%, signal=62%	
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS		181	0.26193738	1.49522	0.006993007	0.015038853	0.13	4638	tags=33%, list=23%, signal=42%	
HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS		234	0.25083408	1.469807	0.0	0.017652163	0.158	6039	tags=42%, list=30%, signal=59%	
HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE		101	0.28168228	1.4592593	0.0030959751	0.018642483	0.17	5993	tags=40%, list=30%, signal=56%	
HALLMARK_COAGULATION	HALLMARK_COAGULATION		162	0.25692627	1.4413487	0.0	0.019997621	0.185	4583	tags=31%, list=23%, signal=40%	
HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE		206	0.23188515	1.3452971	0.008474576	0.044675242	0.378	5993	tags=37%, list=30%, signal=52%	
HALLMARK_PANCREAS_BETA_CELLS	HALLMARK_PANCREAS_BETA_CELLS		38	0.32493803	1.3376518	0.079691514	0.046334498	0.396	3995	tags=34%, list=20%, signal=43%	
HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING		121	0.24710141	1.3117428	0.037414964	0.056667425	0.48	5235	tags=33%, list=26%, signal=44%	
HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE		117	0.24061528	1.2978256	0.045307443	0.062163927	0.527	4564	tags=32%, list=22%, signal=42%	
HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN		169	0.22905724	1.2855663	0.0625	0.06699218	0.567	5721	tags=34%, list=28%, signal=47%	
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION		216	0.21231288	1.2412438	0.057251908	0.09502831	0.718	3980	tags=25%, list=20%, signal=30%	
HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_UP		200	0.21376035	1.2259563	0.08214286	0.10235419	0.75	2076	tags=18%, list=10%, signal=19%	
HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS		87	0.20907561	1.0441734	0.3592233	0.38088787	0.995	3479	tags=22%, list=17%, signal=26%	
HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN		197	0.16416763	0.9450447	0.6603053	0.6532149	1.0	2781	tags=18%, list=14%, signal=20%	
HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING		60	0.19404498	0.8951834	0.6594005	0.77930224	1.0	4443	tags=23%, list=22%, signal=30%	
HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE		57	0.19915165	0.8861444	0.6923077	0.7815881	1.0	3170	tags=21%, list=16%, signal=25%	
HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V1		219	0.13337006	0.77380586	0.99176955	0.94103235	1.0	4810	tags=25%, list=24%, signal=32%	
