NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION		158	0.2195749	1.2063776	0.084870845	0.15892862	0.825	2819	tags=28%, list=21%, signal=36%	
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS		133	0.22016083	1.1714169	0.13541667	0.19786827	0.898	3197	tags=32%, list=24%, signal=42%	
HALLMARK_PROTEIN_SECRETION	HALLMARK_PROTEIN_SECRETION		87	0.22676024	1.1034058	0.24745762	0.3006878	0.972	4324	tags=38%, list=32%, signal=55%	
HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING		89	0.2217115	1.0978417	0.24752475	0.3033837	0.976	3314	tags=31%, list=24%, signal=41%	
HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING		44	0.2604823	1.0971448	0.3022599	0.29600605	0.976	2832	tags=30%, list=21%, signal=37%	
HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS		66	0.22548653	1.0548639	0.34527686	0.37561068	0.996	1271	tags=17%, list=9%, signal=18%	
HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE		32	0.23579057	0.9204646	0.5896104	0.72712094	1.0	3937	tags=44%, list=29%, signal=61%	
HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V1		183	0.14466661	0.80429476	0.9535865	0.95919555	1.0	2121	tags=18%, list=16%, signal=21%	
HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE		88	0.16008203	0.779273	0.8888889	0.9651341	1.0	2904	tags=25%, list=21%, signal=32%	
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE		107	0.13292274	0.6828819	0.99335545	1.0	1.0	3092	tags=22%, list=23%, signal=29%	
HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING		24	0.17345303	0.63764995	0.93622446	0.9892186	1.0	330	tags=8%, list=2%, signal=9%	
