NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION	Details ...	182	0.30535555	1.3598523	0.024265645	0.09815969	0.731	6753	tags=41%, list=33%, signal=60%	
HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	Details ...	186	0.30611148	1.3521369	0.02284264	0.09912375	0.762	6646	tags=43%, list=32%, signal=63%	
HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN	Details ...	201	0.2959907	1.3225371	0.038224414	0.121339865	0.849	5594	tags=37%, list=27%, signal=50%	
HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING	Details ...	34	0.38963845	1.2836661	0.12852664	0.16021481	0.931	4706	tags=35%, list=23%, signal=46%	
HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS	Details ...	234	0.281811	1.2747564	0.04479419	0.16337161	0.941	5871	tags=38%, list=29%, signal=53%	
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS	Details ...	181	0.28814936	1.2716063	0.0727729	0.15826048	0.947	2548	tags=17%, list=12%, signal=19%	
HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Details ...	46	0.35094377	1.2222018	0.17888562	0.2280525	0.986	3291	tags=24%, list=16%, signal=28%	
HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	Details ...	200	0.26937383	1.2000735	0.10692588	0.26042658	0.992	4991	tags=30%, list=24%, signal=39%	
HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN		167	0.2719911	1.1927246	0.13092269	0.2631856	0.996	6020	tags=32%, list=29%, signal=45%	
HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY		218	0.2569923	1.152542	0.15956151	0.3417543	1.0	6126	tags=32%, list=30%, signal=45%	
HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_XENOBIOTIC_METABOLISM		238	0.2526789	1.1518713	0.16899768	0.32909262	1.0	5636	tags=33%, list=28%, signal=45%	
HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP		235	0.25358504	1.1461731	0.17081851	0.33034444	1.0	6571	tags=38%, list=32%, signal=55%	
HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS		233	0.25170192	1.1393403	0.16786571	0.33141974	1.0	6660	tags=35%, list=33%, signal=52%	
HALLMARK_ANGIOGENESIS	HALLMARK_ANGIOGENESIS		39	0.32831737	1.1357557	0.25744048	0.3277088	1.0	6509	tags=41%, list=32%, signal=60%	
HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM		204	0.25298834	1.1331694	0.19350812	0.3217161	1.0	5022	tags=27%, list=25%, signal=36%	
HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE		239	0.24326186	1.1060127	0.26118502	0.37198043	1.0	6477	tags=34%, list=32%, signal=50%	
HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING		120	0.2537579	1.0571369	0.35904256	0.48106542	1.0	5268	tags=28%, list=26%, signal=38%	
HALLMARK_MYC_TARGETS_V2	HALLMARK_MYC_TARGETS_V2		59	0.28223166	1.0497482	0.35643566	0.48403767	1.0	8854	tags=64%, list=43%, signal=113%	
HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS		87	0.26273724	1.0363799	0.39290586	0.5025754	1.0	5702	tags=37%, list=28%, signal=51%	
FRIDMAN_SENESCENCE_UP	FRIDMAN_SENESCENCE_UP		79	0.26172465	1.0213001	0.42255434	0.5286321	1.0	5438	tags=30%, list=27%, signal=41%	
HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE		58	0.26758784	0.9875023	0.46559298	0.60113716	1.0	3626	tags=22%, list=18%, signal=27%	
HALLMARK_PEROXISOME	HALLMARK_PEROXISOME		125	0.23189774	0.97306556	0.53333336	0.62213993	1.0	6693	tags=37%, list=33%, signal=54%	
HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB		212	0.20628761	0.92959523	0.64028776	0.71554893	1.0	5876	tags=31%, list=29%, signal=43%	
HALLMARK_HYPOXIA	HALLMARK_HYPOXIA		235	0.20505543	0.9271486	0.65104806	0.70278966	1.0	5257	tags=27%, list=26%, signal=36%	
HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM		179	0.20410264	0.89659876	0.69554454	0.75534946	1.0	5659	tags=26%, list=28%, signal=35%	
HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING		61	0.23723242	0.8888068	0.68679774	0.7538749	1.0	5669	tags=33%, list=28%, signal=45%	
HALLMARK_PROTEIN_SECRETION	HALLMARK_PROTEIN_SECRETION		103	0.21331477	0.86331815	0.72064775	0.7898871	1.0	6239	tags=28%, list=30%, signal=40%	
HALLMARK_MTORC1_SIGNALING	HALLMARK_MTORC1_SIGNALING		239	0.16628361	0.75112945	0.97716343	0.94104415	1.0	5974	tags=29%, list=29%, signal=40%	
